rain_ord,sol_ord,ban_num,mnt_pente_mean,mnt_tpi_mean,mnt_tri_mean,mnt_rugosite_mean,mnt_ombrage_mean,mnt_exposition_mean,ANNEE,log_5b,log_chl,contamine,Taux_Chlordecone_clean,Taux_5b_hydro_clean,COMMU_LAB,Sol_simple,RAIN,histoBanane_cat,X,Y,ANNEE,ID,chl_censure
3,4,1,12.0139624066729,1.21142797088568,2.31798357715375,7.69485919271021,170.237961997646,70.2924799643536,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712891.217936294,1623119.97994805,2011,21211,1
3,4,1,14.8456064159847,0.54402311284339,2.89067819804459,8.92109986100708,165.106103038755,76.6397162851264,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712895.134171383,1623141.33133902,2011,21211,1
3,4,1,4.4721360206604,0.875,0.875,3.0,178.0,63.4349479675293,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712841.303821045,1623156.47423912,2011,21211,1
3,4,1,7.25131720457694,0.507013703750347,1.39018081474951,4.17755614799889,175.644887704002,65.8989356035582,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712864.102270798,1623156.68016389,2011,21211,1
3,4,1,15.082274361914,1.34104422608617,2.96899559513053,9.23979832328467,167.26357902514,69.8839583930542,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712905.42958124,1623108.78660156,2011,21211,1
3,4,1,2.81195310751597,0.708333333333333,0.791666666666667,3.0,178.666666666667,129.914961496989,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712862.946117209,1623112.652526,2011,21211,1
3,4,1,9.23477160930634,0.34375,1.84375,6.0,172.25,70.7093629837036,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712868.479809545,1623150.65636772,2011,21211,1
3,4,1,13.6300393444135,0.234375105848242,2.68559346145769,8.58490553256061,165.325314835012,80.0122740165453,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712892.915000731,1623160.7263371,2011,21211,1
3,4,1,2.27277393670883,0.657183062093751,0.812057503896221,3.24083202845599,179.469287744095,179.391576334014,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712881.144453735,1623083.44388308,2011,21211,1
3,4,1,7.87517559731196,0.551388293299495,1.48427589191521,5.80317517109858,174.660913638515,65.6201348027882,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712894.735429535,1623083.3051057,2011,21211,1
3,4,1,10.6066017150879,0.875,2.125,7.0,180.0,45.0,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712858.85267508,1623196.20568747,2011,21211,1
3,4,2,8.57285371741561,0.986059841497828,1.96396206709771,6.06731167723487,181.264399820076,38.0186984087342,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,2,712837.356779492,1623203.9472269,2011,21211,1
3,4,1,11.5168940607071,0.817936433766122,2.33446743897792,8.32098483889958,173.080071384683,65.0659773699972,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712889.050142037,1623187.86643836,2011,21211,1
3,4,1,12.7279224395752,1.125,2.625,9.0,179.0,45.0,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712901.685623607,1623199.16938019,2011,21211,1
3,4,2,12.3743686676025,1.0,2.5,9.0,179.0,45.0,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,2,712872.877008025,1623208.46639152,2011,21211,1
3,4,1,11.4114108897176,0.125,2.27688394262919,7.20565182788757,169.981160573708,72.6826887742981,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712884.16278434,1623164.80236731,2011,21211,1
3,4,1,10.2770586563648,0.444298024764084,2.09129342001702,7.09804180790192,170.242951522651,76.5019338409735,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712886.378036165,1623175.98188207,2011,21211,1
3,4,1,7.45394068976398,0.473493373343336,1.57553668078036,4.90710092777432,177.080217512005,53.1637872664937,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712851.507020003,1623186.61944974,2011,21211,1
3,4,2,7.35458788097062,0.750087074033827,1.62423452249374,5.12889433778843,179.792434079151,36.5131609968879,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,2,712842.287590312,1623189.6038686,2011,21211,1
3,4,1,11.2219893746751,0.669874938385511,2.23378622615993,8.14378989143211,177.650354520292,51.1865350499628,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712867.843419373,1623191.18954734,2011,21211,1
3,4,2,12.0208148956299,0.875,2.375,9.0,179.0,45.0,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,2,712863.103065673,1623197.62442356,2011,21211,1
3,4,1,20.6264413138146,0.444753146695477,4.1853118030102,11.556921305163,160.545417437433,71.5306646563176,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712931.538795272,1623104.26494931,2011,21213,1
3,4,1,19.9831172395725,-0.662434228721714,4.02250438475189,11.0,161.180035078015,71.9884661051034,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712928.549259897,1623118.6107074,2011,21213,1
3,4,1,19.9248580932617,-1.0,4.0,11.0,161.0,72.4744338989258,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712923.284534002,1623128.56258641,2011,21213,1
3,4,1,19.4742088409507,-1.0776544720027,3.9223455279973,10.8964607039964,160.585842815986,74.8613364942362,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712925.223445785,1623136.42009842,2011,21213,1
3,4,1,17.4659094185435,0.264223114073551,3.44710529926878,9.91169410042712,164.055115676044,71.4763025106788,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712910.019182219,1623131.53208961,2011,21213,1
3,4,1,19.9248580932617,-1.0,4.0,11.0,161.0,72.4744338989258,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712918.905203706,1623128.38013268,2011,21213,1
3,4,1,15.2221933617762,-1.0729983637544,3.13435040639917,9.68289027734261,159.526533596279,91.6665669323455,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712915.617675574,1623153.2118645,2011,21213,1
3,4,1,12.4948490033008,0.0514944301511852,2.67167415521082,8.62660675831346,178.253213516627,47.5054070614313,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712904.931337012,1623209.88061586,2011,21213,1
3,4,1,12.1037187576294,-1.75,2.75,8.0,177.0,51.7098350524902,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712900.98092129,1623227.06852205,2011,21213,1
3,4,1,19.9338530239723,-0.947881475867862,4.00347456827548,11.0,161.027796546204,72.3994028195191,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712929.786610021,1623124.61816757,2011,21213,1
3,4,1,19.5361803427145,0.721255357472815,3.95841077115697,11.029047609337,162.354798612883,70.2245990946604,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712922.453234222,1623100.94232149,2011,21213,1
3,4,1,14.7139387130737,0.125,2.875,9.0,164.0,80.2175903320312,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712897.74480389,1623149.92663158,2011,21213,1
3,4,1,14.7139387130737,0.125,2.875,9.0,164.0,80.2175903320312,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712899.873976583,1623155.49006028,2011,21213,1
3,4,1,15.5479127745338,-1.73912239206188,3.24456119603094,9.98912239206187,157.027194019845,95.5977429851903,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712921.186632415,1623148.09393353,2011,21213,1
3,4,1,11.086657497156,0.759204029714819,2.25920402971482,8.02454407923952,167.294528950874,83.8285813839116,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712904.226736675,1623178.91382498,2011,21213,1
3,4,1,12.3664647716209,-0.539826442755347,2.69738375838067,8.42092993295466,177.841859865909,48.8854646337087,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712899.362463719,1623214.86887971,2011,21213,1
3,4,2,12.1516931296046,-1.52903635717296,2.74039288509448,8.07685691924419,177.153713838488,51.1941378017192,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,2,712892.09575472,1623219.45238304,2011,21213,1
3,4,1,15.3392882304493,0.239276469925206,3.00252149637299,9.19088296150781,164.197271490335,77.7070238579203,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712904.699836354,1623141.62860483,2011,21213,1
3,4,1,14.5317641008067,-0.0955434806507426,2.89846468492025,9.11076492187064,163.437682384996,82.498840853211,2011,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINT-JOSEPH,Andosol,2000-3000,1,712907.138561532,1623153.76980694,2011,21213,1
3,2,1,15.0,0.125,2.875,9.0,160.0,180.0,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-MARIE,Nitisol,2000-3000,1,714446.796740547,1634443.05045928,2012,21513,1
3,2,2,19.9624652862549,-0.625,3.875,12.0,145.0,157.932098388672,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,714518.303758744,1634440.76570624,2012,21513,1
3,2,3,19.9624652862549,-0.625,3.875,12.0,145.0,157.932098388672,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-MARIE,Nitisol,2000-3000,3,714520.262078183,1634441.15273564,2012,21513,1
3,2,2,24.8863720186271,4.26667892078512,5.63324755450419,15.5997059011572,134.200882296528,154.076757641386,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-MARIE,Nitisol,2000-3000,2,714387.002020645,1634369.67656777,2012,21513,1
2,1,1,10.3629543250498,-0.830829040233063,2.19666674792991,6.61869475715403,169.276430408558,188.573075390933,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,1,720715.306768172,1624454.42781331,2012,21498,1
2,1,1,9.45665459334273,-0.122833244525378,1.85855410235355,5.87116055746887,171.604085272493,195.753072803767,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,1,720735.318154961,1624423.37865874,2012,21498,1
2,1,1,9.07308571556519,-0.847172910709122,1.99925698036822,5.53413070719404,168.868756626932,180.59931934929,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Vertisol,1500-2000,1,720712.456206683,1624441.85697363,2012,21498,1
3,-1,1,19.6142098108927,-1.08333333333333,3.91666666666667,13.3333333333333,146.0,151.869756062826,2012,0.0198026272961797,0.5306282510621704,1,0.7,0.02,LORRAIN(LE),No data,2000-3000,1,705158.749693633,1638334.20435689,2012,21441,1
4,-1,1,19.6142098108927,-1.08333333333333,3.91666666666667,13.3333333333333,146.0,151.869756062826,2012,0.0198026272961797,0.5306282510621704,1,0.7,0.02,LORRAIN(LE),No data,3000-5000,1,705158.749693633,1638334.20435689,2012,21441,1
2,3,1,21.8935515536004,-0.116399775789682,3.87113676829402,13.9776668938078,178.042863737278,226.911630050193,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),Ferralsol,1500-2000,1,724573.951952875,1617751.55337706,2012,21422,1
2,3,1,14.9271734237671,2.525,3.375,10.2,195.8,291.333444213867,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),Ferralsol,1500-2000,1,724592.196995054,1617789.54276407,2012,21422,1
2,1,1,17.6945548057556,0.03125,3.34375,11.75,180.25,230.472015380859,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,1,724540.432248701,1617765.6775348,2012,21422,1
2,1,1,20.0018973383846,1.17252751827374,4.69240039160068,12.8514616122235,208.485883427023,319.620110028993,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,1,724564.208399914,1617809.61191799,2012,21422,1
2,1,1,17.6299651559614,1.7771644167734,4.29254755681364,11.9665944190283,204.815585623021,301.845608333381,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,1,724548.920591163,1617802.41321193,2012,21422,1
2,1,1,11.5108642578125,-0.625,2.125,8.0,176.0,214.380340576172,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,FRANCOIS(LE),"Alluvium, Colluvium",1500-2000,1,724521.430787349,1617757.06588496,2012,21422,1
2,1,1,37.7160453796387,1.5,7.5,23.0,201.0,14.5889205932617,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722047.447417248,1602600.68416444,2012,21434,1
2,1,1,47.2436308195683,2.39621325079526,9.23166517297761,27.6845462319446,204.799221467157,11.9363420474146,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722041.0940114,1602611.49863245,2012,21434,1
2,1,1,65.6201171875,4.125,12.625,37.0,211.0,7.88314056396484,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722044.712383815,1602624.02638829,2012,21434,1
2,1,1,23.9269714355469,1.5,4.5,15.0,199.0,10.8403091430664,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722098.455048167,1602571.36614706,2012,21433,1
2,1,1,17.6022765058766,2.00400354247922,3.96376251848568,12.2252603924671,185.391045366567,38.8467676420263,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722091.258174472,1602564.35534312,2012,21433,1
2,1,1,18.6486468315125,1.5625,3.9375,12.0,189.0,28.5329570770264,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722069.812188683,1602567.28910793,2012,21433,1
2,1,1,60.0083312988281,3.625,11.375,30.0,219.0,0.954841613769531,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722171.358353356,1602622.97778487,2012,21427,1
2,1,1,41.2541837692261,-1.8125,7.75,21.0,213.25,0.720258712768555,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722162.013316738,1602650.58000418,2012,21427,1
2,1,1,22.7891447878832,4.28545720961133,4.28545720961133,12.0,203.283657676891,1.25766993829158,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,SAINTE-LUCE,Vertisol,1500-2000,1,722154.881222978,1602680.02964096,2012,21427,1
3,2,1,11.404107836017,-3.36408924479689,4.11537286305608,10.9845965808897,172.066748149478,66.5775293889759,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,MARIGOT(LE),Nitisol,2000-3000,1,712702.992593117,1638904.77133597,2012,21398,1
3,2,1,9.5212040905263,-2.85987810264632,3.7889422890504,9.52183801079973,168.994697916087,79.2982305349617,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,MARIGOT(LE),Nitisol,2000-3000,1,712712.192568375,1638920.8294221,2012,21398,1
3,3,1,17.7346758117824,-2.62492983197399,3.62521050407804,10.0003742294721,207.001122688416,338.493430542649,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720302.828165403,1626754.32808517,2012,21476,1
3,3,2,18.3249101181213,-2.54645947657239,3.86062157028282,10.4188827916139,208.256648374842,332.750707089322,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720310.040077611,1626760.73702035,2012,21476,1
3,3,1,8.47975444793701,-1.0625,1.8125,6.0,168.0,96.1502685546875,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720267.778235539,1626789.0181428,2012,21476,1
3,3,1,7.15656038941703,-2.06960361010677,2.18096938627761,5.55682888085419,191.893218194904,305.143839541911,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720294.598646309,1626770.24968926,2012,21476,1
3,3,2,7.97953949018872,-1.47758377630019,2.16513968641329,6.38470989553782,176.920817474878,218.454755046883,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720288.96314756,1626792.05561232,2012,21476,1
3,3,1,17.0205337041561,-0.815785625633051,3.22039281281653,9.3815712512661,153.109667080379,99.6257190762848,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720253.515505391,1626784.40928343,2012,21476,1
3,3,2,5.83095169067383,-2.0,2.0,5.0,190.0,300.963745117188,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720308.092502775,1626777.13095305,2012,21476,1
3,3,1,42.2238388061523,5.1875,9.5625,25.5,101.0,118.42650604248,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720179.739852787,1626768.27321483,2012,21475,1
3,3,1,39.3718057215123,0.424768335513423,7.74569577719688,24.3756554814713,106.822984238327,137.20136937039,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720189.261639812,1626758.07936734,2012,21475,1
3,3,1,47.5549797077611,0.0560411731516101,9.42517909245188,26.1923748218955,100.509235089168,168.443055323936,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,1,720159.339282204,1626742.64561769,2012,21475,1
3,3,2,44.5252723693848,2.625,9.125,25.0,97.0,155.449554443359,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,ROBERT(LE),Ferralsol,2000-3000,2,720170.211392,1626745.54252524,2012,21475,1
3,3,1,27.5675910582614,6.36784419385956,6.87266739846323,16.0180288061737,147.493596780095,190.448391107759,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,1,720092.130096906,1626775.07502425,2012,21474,1
3,3,1,37.3693223433061,-1.26136363636364,7.69318181818182,24.0,129.636363636364,165.24191422896,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,1,720125.188937932,1626804.11537808,2012,21474,1
3,3,2,43.7044321849943,-1.07177372826518,8.66685649278811,27.0096470244432,132.466604880289,178.310495343197,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,2,720107.853183517,1626824.91427853,2012,21474,1
3,3,1,40.7926874160767,-0.4375,8.0625,25.5,111.0,134.689361572266,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,1,720156.158611235,1626782.43404808,2012,21474,1
3,3,2,31.9625879616121,-1.14876962249629,6.39876962249629,19.3803139599406,122.429529060089,111.271476591425,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,2,720221.60169426,1626840.19349519,2012,21474,1
3,2,1,28.6417989524148,6.26673189976812,7.02473755054531,16.5438519066086,143.897250279964,187.766076752065,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Nitisol,2000-3000,1,720093.529794602,1626770.53167702,2012,21474,1
3,2,1,34.3585086588547,4.86291444964117,7.70497386908031,19.7397701236485,129.329760845278,179.725067676663,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Nitisol,2000-3000,1,720106.989883657,1626766.18314637,2012,21474,1
3,3,1,48.0873540440895,-0.95806038012326,9.18010063353877,30.888161013662,148.335516959014,214.213739865423,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,1,720035.712115725,1626817.17752102,2012,21474,1
3,3,2,53.8808716053828,-3.69431492109039,10.2765522875817,31.1804559222063,91.7875816993464,99.7524678385203,2012,0.0148886124937506,0.0016486402455244,0,0.00165,0.015,TRINITE(LA),Ferralsol,2000-3000,2,720209.2402474,1626847.46843487,2012,21474,1
